Document Name,Fund,Share classes,ISINs,Audience,ID path,Language,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Bloomberg Global Semiconductor Supply Chain,First Trust Bloomberg Global Semiconductor Supply Chain UCITS ETF,IE000KXTLDE2,Luxembourg Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/1fe443a8-6831-4798-a8f2-755d9fed0b6c/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Bloomberg Global Semiconductor Supply Chain,First Trust Bloomberg Global Semiconductor Supply Chain UCITS ETF,IE000KXTLDE2,Austria Professional Investor, Germany Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/a3b829d9-ef35-4648-9ecc-55b117167026/FactSheet.pdf,German,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Bloomberg Global Semiconductor Supply Chain,First Trust Bloomberg Global Semiconductor Supply Chain UCITS ETF,IE000KXTLDE2,Italy Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/f1de739c-b37e-4cc5-bff6-a4ad6f72325b/FactSheet.pdf,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Bloomberg Global Semiconductor Supply Chain,First Trust Bloomberg Global Semiconductor Supply Chain UCITS ETF,IE000KXTLDE2,US Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/5bb81403-7fca-481e-9568-0637417f799e/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Bloomberg Global Semiconductor Supply Chain,First Trust Bloomberg Global Semiconductor Supply Chain UCITS ETF,IE000KXTLDE2,France Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/2a49c0d6-8b7c-4c08-abf7-41fb1dc240b6/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCITS KIID,Bloomberg Global Semiconductor Supply Chain,First Trust Bloomberg Global Semiconductor Supply Chain UCITS ETF,IE000KXTLDE2,UK Retail Investor, UK Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/b4adc483-57a6-44bc-a76d-cc9470e88e2d/KIID.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Global Aerospace & Defence,First Trust Indxx Global Aerospace & Defence UCITS ETF,IE000NVDQXE1,US Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/34f30cd3-fc0b-4972-95ad-a1414f99535a/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Global Aerospace & Defence,First Trust Indxx Global Aerospace & Defence UCITS ETF,IE000NVDQXE1,Malta Professional Investor, Norway Professional Investor, Portugal Professional Investor, Spain Professional Investor, UK Professional Investor, Iceland Professional Investor, Ireland Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/935254e4-acd7-40c0-a85b-3e7fc08e1a12/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Global Aerospace & Defence,First Trust Indxx Global Aerospace & Defence UCITS ETF,IE000NVDQXE1,Singapore Professional Investor, Hong Kong Professional Investor, Taiwan Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/1b12d2ba-bd59-4cc8-b0f2-afcada63b340/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Global Aerospace & Defence,First Trust Indxx Global Aerospace & Defence UCITS ETF,IE000NVDQXE1,Luxembourg Professional Investor, Netherlands Professional Investor, Sweden Professional Investor, Denmark Professional Investor, Finland Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/2ddcc52c-72da-4572-a2e7-254d4fbe289e/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Global Aerospace & Defence,First Trust Indxx Global Aerospace & Defence UCITS ETF,IE000NVDQXE1,UK Retail Investor,https://www.ftglobalportfolios.com/srp/documents-id/6752351a-752c-41bd-90a3-8f811ae34436/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Global Aerospace & Defence,First Trust Indxx Global Aerospace & Defence UCITS ETF,IE000NVDQXE1,Uruguay Qualified Investor, Chile Qualified Investor, Mexico Qualified Investor, Peru Qualified Investor, Colombia Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/9973a90e-8dad-45d3-974b-ca4a24c27c44/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Global Aerospace & Defence,First Trust Indxx Global Aerospace & Defence UCITS ETF,IE000NVDQXE1,Luxembourg Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/e681b9b0-01d7-4a69-bd3e-eb547227ba6e/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Global Aerospace & Defence,First Trust Indxx Global Aerospace & Defence UCITS ETF,IE000NVDQXE1,Austria Professional Investor, Germany Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/9d84770a-f27c-42ab-9e5b-182cae792bb3/FactSheet.pdf,German,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Global Aerospace & Defence,First Trust Indxx Global Aerospace & Defence UCITS ETF,IE000NVDQXE1,Italy Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/7ef7e54f-12d0-46d0-9b5a-8ec6fd99c1c0/FactSheet.pdf,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Global Aerospace & Defence,First Trust Indxx Global Aerospace & Defence UCITS ETF,IE000NVDQXE1,France Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/4f9ee394-8eaa-40ba-b0b1-14932a44575b/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCITS KIID,Indxx Global Aerospace & Defence,First Trust Indxx Global Aerospace & Defence UCITS ETF,IE000NVDQXE1,UK Retail Investor, UK Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/8262d4aa-dc8e-4de1-9d07-966d095cce34/KIID.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Nasdaq® Cybersecurity,First Trust Nasdaq Cybersecurity UCITS ETF C Acc EUR Hedged,IE000P16KP52,Malta Professional Investor, Norway Professional Investor, Portugal Professional Investor, Spain Professional Investor, UK Professional Investor, Iceland Professional Investor, Ireland Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/09a74acc-673b-4a05-b6d7-f5e6a92ef0a3/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Nasdaq® Cybersecurity,First Trust Nasdaq Cybersecurity UCITS ETF C Acc EUR Hedged,IE000P16KP52,Singapore Professional Investor, Hong Kong Professional Investor, Taiwan Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/440addd2-8a04-4fd0-b695-6450b5578af9/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Nasdaq® Cybersecurity,First Trust Nasdaq Cybersecurity UCITS ETF C Acc EUR Hedged,IE000P16KP52,Luxembourg Professional Investor, Netherlands Professional Investor, Sweden Professional Investor, Denmark Professional Investor, Finland Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/ac9be4b4-ea1d-4e5c-9b6e-52be7a237b97/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Nasdaq® Cybersecurity,First Trust Nasdaq Cybersecurity UCITS ETF C Acc EUR Hedged,IE000P16KP52,UK Retail Investor,https://www.ftglobalportfolios.com/srp/documents-id/11c2b38a-a3f5-4a81-bc50-5b6e7e88e5ab/FactSheetAAccUSD.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Nasdaq® Cybersecurity,First Trust Nasdaq Cybersecurity UCITS ETF C Acc EUR Hedged,IE000P16KP52,Austria Professional Investor, Germany Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/cb05cb12-d51c-4913-911e-e049539a7913/FactSheet.pdf,German,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Nasdaq® Cybersecurity,First Trust Nasdaq Cybersecurity UCITS ETF C Acc EUR Hedged,IE000P16KP52,Italy Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/e6cd26e5-573e-41c0-8aeb-2f887e23d688/FactSheet.pdf,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Nasdaq® Cybersecurity,First Trust Nasdaq Cybersecurity UCITS ETF C Acc EUR Hedged,IE000P16KP52,US Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/04e4035e-bfbf-412e-811d-404505cff704/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Nasdaq® Cybersecurity,First Trust Nasdaq Cybersecurity UCITS ETF C Acc EUR Hedged,IE000P16KP52,Uruguay Qualified Investor, Chile Qualified Investor, Mexico Qualified Investor, Peru Qualified Investor, Colombia Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/3cebb33c-39e6-47b4-8b4e-401cfdbee9cf/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Nasdaq® Cybersecurity,First Trust Nasdaq Cybersecurity UCITS ETF C Acc EUR Hedged,IE000P16KP52,Luxembourg Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/de368f70-b8d4-40bb-8297-0f121bd2b901/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Nasdaq® Cybersecurity,First Trust Nasdaq Cybersecurity UCITS ETF C Acc EUR Hedged,IE000P16KP52,France Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/a1561b13-dd30-404b-965d-218608cb84ef/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCITS KIID,Nasdaq® Cybersecurity,First Trust Nasdaq Cybersecurity UCITS ETF C Acc EUR Hedged,IE000P16KP52,UK Retail Investor, UK Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/ebaf49b8-721a-443c-9dda-4e63247ea466/KIID.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCITS KIID,Indxx Metaverse,lndxx Metaverse A Acc USD,IE000P6XWJW8,UK Retail Investor, UK Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/eda76581-c0c4-4343-899b-9f15917c9226/KIID.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Alerian Disruptive Technology Real Estate,Alerian Disruptive Technology Real Estate A Acc USD,IE000RN036E0,Malta Professional Investor, Norway Professional Investor, Portugal Professional Investor, Spain Professional Investor, UK Professional Investor, Iceland Professional Investor, Ireland Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/d4d03eb6-5347-4117-a4e5-1a134ffe5bc9/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Alerian Disruptive Technology Real Estate,Alerian Disruptive Technology Real Estate A Acc USD,IE000RN036E0,UK Retail Investor,https://www.ftglobalportfolios.com/srp/documents-id/2ad275b5-af78-4058-a176-255124b5fd34/FactSheetAAccUSD.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Alerian Disruptive Technology Real Estate,Alerian Disruptive Technology Real Estate A Acc USD,IE000RN036E0,Uruguay Qualified Investor, Chile Qualified Investor, Mexico Qualified Investor, Peru Qualified Investor, Colombia Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/3d171cb6-7a0c-4d66-988f-2078ba7c945b/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Alerian Disruptive Technology Real Estate,Alerian Disruptive Technology Real Estate A Acc USD,IE000RN036E0,Luxembourg Professional Investor, Netherlands Professional Investor, Sweden Professional Investor, Denmark Professional Investor, Finland Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/182940d9-093c-485d-ad4a-20046e4caafc/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Alerian Disruptive Technology Real Estate,Alerian Disruptive Technology Real Estate A Acc USD,IE000RN036E0,Singapore Professional Investor, Hong Kong Professional Investor, Taiwan Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/992ea587-e03f-4303-8cc7-d3e84acf3e23/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Alerian Disruptive Technology Real Estate,Alerian Disruptive Technology Real Estate A Acc USD,IE000RN036E0,US Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/fe34bba8-4e32-4b97-a863-c9a7e9d5a698/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Alerian Disruptive Technology Real Estate,Alerian Disruptive Technology Real Estate A Acc USD,IE000RN036E0,Austria Professional Investor, Germany Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/27a6c073-9c8c-4ae5-91c7-7181bb9c7be7/FactSheet.pdf,German,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Alerian Disruptive Technology Real Estate,Alerian Disruptive Technology Real Estate A Acc USD,IE000RN036E0,Italy Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/844383a2-5815-4033-905d-81ba8370b27e/FactSheet.pdf,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Alerian Disruptive Technology Real Estate,Alerian Disruptive Technology Real Estate A Acc USD,IE000RN036E0,Luxembourg Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/a2e69aa9-29e2-4416-ac9c-9cc120bf0aa3/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Alerian Disruptive Technology Real Estate,Alerian Disruptive Technology Real Estate A Acc USD,IE000RN036E0,France Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/8c8cd6b9-9479-4b5f-b530-4429efe38463/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCITS KIID,Alerian Disruptive Technology Real Estate,Alerian Disruptive Technology Real Estate A Acc USD,IE000RN036E0,UK Retail Investor, UK Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/9ac32ead-391d-40a0-b4a2-f4cce3dae301/KIID.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Future Economy Metals,First Trust Indxx Future Economy Metals UCITS ETF A Acc USD,IE000UDFKE13,US Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/b9be430d-5467-42dd-9a89-892abd35f924/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Future Economy Metals,First Trust Indxx Future Economy Metals UCITS ETF A Acc USD,IE000UDFKE13,UK Retail Investor,https://www.ftglobalportfolios.com/srp/documents-id/f85e75c7-0334-491d-963a-158d47d67b8a/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Future Economy Metals,First Trust Indxx Future Economy Metals UCITS ETF A Acc USD,IE000UDFKE13,Uruguay Qualified Investor, Chile Qualified Investor, Mexico Qualified Investor, Peru Qualified Investor, Colombia Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/f9f516b6-0056-4e5d-957c-2213fba8f752/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Future Economy Metals,First Trust Indxx Future Economy Metals UCITS ETF A Acc USD,IE000UDFKE13,Singapore Professional Investor, Hong Kong Professional Investor, Taiwan Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/361a7497-96c5-430c-be61-04b0ff60e02b/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Future Economy Metals,First Trust Indxx Future Economy Metals UCITS ETF A Acc USD,IE000UDFKE13,Malta Professional Investor, Norway Professional Investor, Portugal Professional Investor, Spain Professional Investor, UK Professional Investor, Iceland Professional Investor, Ireland Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/7c950074-c635-40c0-b338-b1ec2beced77/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Future Economy Metals,First Trust Indxx Future Economy Metals UCITS ETF A Acc USD,IE000UDFKE13,Austria Professional Investor, Germany Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/4c277828-fd0e-461d-9c36-ccaa9fe78463/FactSheet.pdf,German,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Future Economy Metals,First Trust Indxx Future Economy Metals UCITS ETF A Acc USD,IE000UDFKE13,Luxembourg Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/0c28b2a8-b5d1-4c1d-ac00-91b028a03e5f/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Future Economy Metals,First Trust Indxx Future Economy Metals UCITS ETF A Acc USD,IE000UDFKE13,Italy Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/6f2d1a65-2bf4-48ed-a51c-7c9a409792a1/FactSheet.pdf,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Future Economy Metals,First Trust Indxx Future Economy Metals UCITS ETF A Acc USD,IE000UDFKE13,Luxembourg Professional Investor, Netherlands Professional Investor, Sweden Professional Investor, Denmark Professional Investor, Finland Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/081fa4e2-a880-4fb2-9c3d-dd367f2dd700/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Indxx Future Economy Metals,First Trust Indxx Future Economy Metals UCITS ETF A Acc USD,IE000UDFKE13,France Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/4be7544b-55fb-4923-81db-8f526c5c5a90/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCITS KIID,Indxx Future Economy Metals,First Trust Indxx Future Economy Metals UCITS ETF A Acc USD,IE000UDFKE13,UK Retail Investor, UK Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/e80321ba-670c-4865-a7e9-735eaeec003b/KIID.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCITS KIID,Nasdaq Lux Digital Health Solutions,Nasdaq Lux Digital Health Solutions A Acc USD,IE000VGZ9Z76,UK Retail Investor, UK Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/a2c4cdcb-9620-4302-b357-9db671a4d91d/KIID.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,SMID Rising Dividend Achievers,First Trust SMID Rising Dividend Achievers UCITS ETF B Dist USD,IE000YVOQ2A3,Luxembourg Professional Investor, Netherlands Professional Investor, Sweden Professional Investor, Denmark Professional Investor, Finland Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/db466a92-d805-46b9-a13f-9b970e18bf51/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,SMID Rising Dividend Achievers,First Trust SMID Rising Dividend Achievers UCITS ETF B Dist USD,IE000YVOQ2A3,Malta Professional Investor, Norway Professional Investor, Portugal Professional Investor, Spain Professional Investor, UK Professional Investor, Iceland Professional Investor, Ireland Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/0d6ce1c3-66af-4195-8e9b-524ff6fc0e5b/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,SMID Rising Dividend Achievers,First Trust SMID Rising Dividend Achievers UCITS ETF B Dist USD,IE000YVOQ2A3,US Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/98da1c96-c3b6-4120-8a0c-9aef52f2015e/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,SMID Rising Dividend Achievers,First Trust SMID Rising Dividend Achievers UCITS ETF B Dist USD,IE000YVOQ2A3,Uruguay Qualified Investor, Chile Qualified Investor, Mexico Qualified Investor, Peru Qualified Investor, Colombia Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/a5179ce1-6a53-45af-bcd3-ffabb8a90223/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,SMID Rising Dividend Achievers,First Trust SMID Rising Dividend Achievers UCITS ETF B Dist USD,IE000YVOQ2A3,UK Retail Investor,https://www.ftglobalportfolios.com/srp/documents-id/ef106aa5-1359-4f5c-9977-169de23e60a9/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,SMID Rising Dividend Achievers,First Trust SMID Rising Dividend Achievers UCITS ETF B Dist USD,IE000YVOQ2A3,Singapore Professional Investor, Hong Kong Professional Investor, Taiwan Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/44f8a70c-cfb1-40da-ae85-639765599d4e/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,SMID Rising Dividend Achievers,First Trust SMID Rising Dividend Achievers UCITS ETF B Dist USD,IE000YVOQ2A3,Austria Professional Investor, Germany Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/15b31bf9-d9e1-4154-96a3-134676d53683/FactSheet.pdf,German,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,SMID Rising Dividend Achievers,First Trust SMID Rising Dividend Achievers UCITS ETF B Dist USD,IE000YVOQ2A3,Luxembourg Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/f1899b36-a9ba-40d6-96bb-91fbd147ea7c/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,SMID Rising Dividend Achievers,First Trust SMID Rising Dividend Achievers UCITS ETF B Dist USD,IE000YVOQ2A3,Italy Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/70e783cf-1aa6-491c-929c-f138af6dacc7/FactSheet.pdf,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,SMID Rising Dividend Achievers,First Trust SMID Rising Dividend Achievers UCITS ETF B Dist USD,IE000YVOQ2A3,France Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/4e50a2da-2cbf-4818-beb3-276a6149d6ee/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCITS KIID,SMID Rising Dividend Achievers,First Trust SMID Rising Dividend Achievers UCITS ETF B Dist USD,IE000YVOQ2A3,UK Retail Investor, UK Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/4d1341db-dd54-410e-8043-085a3c5e28b3/KIID.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Growth Strength,First Trust Growth Strength UCITS ETF,IE000YZLMXT9,Malta Professional Investor, Norway Professional Investor, Portugal Professional Investor, Spain Professional Investor, UK Professional Investor, Iceland Professional Investor, Ireland Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/aeea5c00-77e2-4aba-bdd2-646fb1425cd7/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Growth Strength,First Trust Growth Strength UCITS ETF,IE000YZLMXT9,Singapore Professional Investor, Hong Kong Professional Investor, Taiwan Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/8fb69f40-f79b-45bb-87bb-3d8e1a79da3a/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Growth Strength,First Trust Growth Strength UCITS ETF,IE000YZLMXT9,Luxembourg Professional Investor, Netherlands Professional Investor, Sweden Professional Investor, Denmark Professional Investor, Finland Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/d93b41a0-cf22-4f4b-b777-cc0c93dbb4cf/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Growth Strength,First Trust Growth Strength UCITS ETF,IE000YZLMXT9,UK Retail Investor,https://www.ftglobalportfolios.com/srp/documents-id/9fd0d300-5dd0-42d1-bef1-1015f9ccef3d/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Growth Strength,First Trust Growth Strength UCITS ETF,IE000YZLMXT9,Uruguay Qualified Investor, Chile Qualified Investor, Mexico Qualified Investor, Peru Qualified Investor, Colombia Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/661aecaf-8c39-4632-a0c5-dc4c2c9b3fdd/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Growth Strength,First Trust Growth Strength UCITS ETF,IE000YZLMXT9,US Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/e3a9138f-989f-4b30-80ce-657fcb05631b/FactSheet.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Growth Strength,First Trust Growth Strength UCITS ETF,IE000YZLMXT9,Austria Professional Investor, Germany Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/e31ed26f-f9f3-4d22-a8b8-25baa0c3a279/FactSheet.pdf,German,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Growth Strength,First Trust Growth Strength UCITS ETF,IE000YZLMXT9,France Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/5bcffcb9-5051-4a0d-8753-dee266d51f53/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Growth Strength,First Trust Growth Strength UCITS ETF,IE000YZLMXT9,Luxembourg Professional Investor, Belgium Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/a67cff43-c7fd-4d2e-aa29-10110d6dd73c/FactSheet.pdf,French,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,Growth Strength,First Trust Growth Strength UCITS ETF,IE000YZLMXT9,Italy Professional Investor, Switzerland Qualified Investor,https://www.ftglobalportfolios.com/srp/documents-id/58688cf1-d44c-4cee-a647-e1f24b70381d/FactSheet.pdf,Italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UCITS KIID,Growth Strength,First Trust Growth Strength UCITS ETF,IE000YZLMXT9,UK Retail Investor, UK Professional Investor,https://www.ftglobalportfolios.com/srp/documents-id/f39bfad4-7fa6-4fe5-a23f-49215aa3520c/KIID.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fact Sheet,US Large Cap Core AlphaDEX®,First Trust US Large Cap Core AlphaDEX® UCITS ETF A Acc USD,IE00B8X9NW27,UK Retail Investor,https://www.ftglobalportfolios.com/srp/documents-id/1f8ffb91-0ee3-47eb-85f8-9062a866220f/FactSheetAAccUSD.pdf,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
